ALCOHOL, 0.21485, 1.0, 0.21044, 0.10855, 0.0, 0.64422, 2.20682, 0.63545, 0.43268, 0.21664
NON-ALCOHOL, 0.31191, 1.0, 0.99934, 0.0, 0.01315, 0.28467, 1.8246, 1.82313, -0.41339, -0.38397
NON-ALCOHOL, 0.2597, 1.0, 0.99756, 0.0, 0.02942, 0.73214, 2.33171, 2.32644, 0.17101, 0.23457
NON-ALCOHOL, 0.31271, 1.0, 0.99995, 0.0, 0.03695, 1.22138, 5.41583, 5.4155, -0.68701, -0.46153
FOOD, 0.13271, 0.96126, 1.0, 0.94825, 0.0, -0.22275, 3.37607, 3.54433, 3.31954, -0.79915
FOOD, 0.14523, 0.96206, 1.0, 0.93774, 0.0, -0.36304, 1.86457, 1.96804, 1.79824, -0.75911
FOOD, 0.0891, 0.96356, 1.0, 0.93937, 0.0, -0.58984, 1.95418, 2.0602, 1.88382, -0.84905
UNDO, 1.0, 0.25424, 0.2095, 0.07451, 0.0, 1.81344, -0.44791, -0.58358, -0.99291, -1.21883
UNDO, 1.0, 0.23546, 0.19907, 0.08201, 0.0, 2.08009, -0.54858, -0.67371, -1.0762, -1.35815
UNDO, 1.0, 0.24081, 0.19778, 0.07977, 0.0, 2.2518, -0.84375, -1.01922, -1.5004, -1.82564
CHECKOUT, 0.42327, 1.0, 0.93226, 0.46863, 0.0, 0.27065, 0.54858, 0.51594, 0.29251, 0.06667
CHECKOUT, 0.25729, 1.0, 0.9115, 0.4762, 0.0, 0.32945, 0.69905, 0.65501, 0.43839, 0.20142
CHECKOUT, 0.40292, 1.0, 0.90719, 0.45131, 0.0, 0.35145, 0.67095, 0.62129, 0.37734, 0.13584
CASH, 0.1364, 1.0, 0.1467, 0.0, 0.8892, 0.16321, 1.81967, 0.18295, -0.09843, 1.60715
CASH, 0.13748, 1.0, 0.17254, 0.0, 0.90307, 0.13571, 1.76506, 0.20194, -0.12399, 1.58195
CASH, 0.14228, 1.0, 0.12525, 0.0, 0.90108, 0.1838, 1.90239, 0.14968, -0.10128, 1.70418
CREDIT, 1.0, 0.78347, 0.36531, 0.0, 0.2934, 0.00974, -0.05617, -0.18344, -0.29463, -0.20533
CREDIT, 0.16486, 1.0, 0.68821, 0.26071, 0.0, -0.20641, 0.03259, -0.05664, -0.17898, -0.25359
CREDIT, 0.36027, 1.0, 0.74937, 0.29959, 0.0, -0.215, 0.00113, -0.08354, -0.2355, -0.33671
INIT, 0.0, 0.78371, 1.0, 0.85533, 0.58074, -0.17169, 0.73675, 0.98746, 0.81977, 0.50148
INIT, 0.0, 0.78435, 1.0, 0.80173, 0.38573, -0.43627, 1.05696, 1.4675, 1.09004, 0.29807
INIT, 0.0, 0.923, 1.0, 0.86311, 0.74584, -0.47978, 0.49366, 0.57487, 0.4305, 0.30682
ALCOHOL, 0.43683, 1.0, 0.0, 0.07497, 0.19269, 0.73946, 1.66575, 0.02097, 0.14427, 0.3379
ALCOHOL, 0.3937, 1.0, 0.0, 0.06808, 0.18259, 0.65315, 1.5925, 0.04318, 0.14866, 0.32607
ALCOHOL, 0.36524, 1.0, 0.0, 0.07368, 0.1864, 0.56415, 1.78572, -0.13874, 0.00306, 0.21998
NON-ALCOHOL, 0.23372, 0.91841, 1.0, 0.96237, 0.0, 0.368, 2.75824, 3.04306, 2.91168, -0.4479
NON-ALCOHOL, 0.21714, 0.91673, 1.0, 0.95827, 0.0, 0.33587, 2.72103, 3.00494, 2.86266, -0.40445
NON-ALCOHOL, 0.22339, 0.91517, 1.0, 0.9616, 0.0, 0.37844, 2.63222, 2.90858, 2.78347, -0.34937
FOOD, 0.25729, 1.0, 0.98828, 0.92692, 0.0, 0.88181, 3.17176, 3.13561, 2.94644, 0.08851
FOOD, 0.29065, 0.99761, 1.0, 0.93222, 0.0, 0.84962, 2.79089, 2.79744, 2.61133, 0.0515
FOOD, 0.29092, 0.98017, 1.0, 0.92427, 0.0, 0.90726, 2.93241, 2.99068, 2.76818, 0.05246
UNDO, 1.0, 0.05143, 0.0, 0.03226, 0.03363, 3.27701, 0.25554, 0.09173, 0.19449, 0.19884
UNDO, 1.0, 0.0941, 0.01466, 0.00316, 0.0, 3.21686, 0.39917, 0.15208, 0.11629, 0.10647
UNDO, 1.0, 0.13979, 0.03027, 0.0, 0.0441, 3.60517, 0.46025, 0.05985, -0.05081, 0.11042
CHECKOUT, 1.0, 0.55475, 0.32738, 0.29127, 0.0, 0.40456, 0.28086, 0.21769, 0.20766, 0.12673
CHECKOUT, 1.0, 0.40105, 0.00352, 0.09698, 0.0, 0.36238, 0.21856, 0.12312, 0.14556, 0.12227
CHECKOUT, 1.0, 0.38653, 0.00349, 0.08672, 0.0, 0.40936, 0.23841, 0.13167, 0.15486, 0.1307
CHECKOUT, 1.0, 0.49854, 0.0, 0.1437, 0.03259, 0.40577, 0.27582, 0.14663, 0.18386, 0.15507
CASH, 1.0, 0.3668, 0.20013, 0.0, 0.75388, 1.19578, 0.09338, -0.19679, -0.54521, 0.76729
CASH, 1.0, 0.31941, 0.17921, 0.0, 0.64968, 1.76647, 0.72481, 0.51023, 0.23594, 1.2303
CASH, 1.0, 0.25292, 0.10585, 0.0, 0.74011, 2.48895, 0.57622, 0.19968, -0.07133, 1.82356
CREDIT, 1.0, 0.32997, 0.16809, 0.0, 0.19199, 0.58487, 0.1137, -0.00013, -0.11833, 0.01667
CREDIT, 1.0, 0.26056, 0.09475, 0.0, 0.19878, 0.55134, 0.07009, -0.03783, -0.0995, 0.02988
CREDIT, 1.0, 0.24411, 0.05794, 0.0, 0.25301, 0.52156, 0.03799, -0.08111, -0.11818, 0.04368
INIT, 0.0, 0.86376, 1.0, 0.83941, 0.50103, 0.09905, 0.88284, 1.00647, 0.86075, 0.5537
INIT, 0.0, 0.83968, 1.0, 0.83638, 0.47124, 0.07928, 0.85815, 1.00686, 0.85509, 0.5164
INIT, 0.0, 0.85127, 1.0, 0.83064, 0.45971, 0.09823, 0.86187, 0.9953, 0.84337, 0.51062
ALCOHOL, 0.34841, 1.0, 0.0, 0.01401, 0.01665, 0.87821, 2.74122, -0.11794, -0.07789, -0.07033
ALCOHOL, 0.3635, 1.0, 0.0, 0.00346, 0.01604, 0.8449, 2.33165, -0.00416, 0.00393, 0.03331
ALCOHOL, 0.37273, 1.0, 0.01254, 0.0, 0.03937, 0.82175, 2.34709, -0.05411, -0.08462, 0.01111
NON-ALCOHOL, 0.06276, 0.99476, 1.0, 0.0, 0.13992, -0.13646, 2.23641, 2.24975, -0.29625, 0.05998
